URL,Size(Bytes),# of OutLinks,Content Type
nytimes.com/2023/10/22/health/ozempic-wegovy-price-cost.html,348761,128,text/html
nytimes.com/2024/07/23/us/politics/harris-speech-wisconsin-rally.html,405097,125,text/html
nytimes.com/2021/07/04/us/surfside-building-collapse-demolition.html,298940,112,text/html
nytimes.com/2020/06/10/science/global-warming-ordovician-extinction.html,298993,108,text/html
nytimes.com/es/2024/09/22/espanol/ciencia-y-tecnologia/planeta-tierra-anillo.html,285300,110,text/html
nytimes.com/article/best-restaurants-los-angeles.html,481608,171,text/html
nytimes.com/2022/08/09/us/politics/wisconsin-primary-election-trump.html,398905,134,text/html
nytimes.com/2021/06/23/us/politics/crime-biden.html,329721,122,text/html
nytimes.com/2024/07/29/us/politics/biden-supreme-court-austin-texas.html,350605,122,text/html
nytimes.com/interactive/2021/06/30/us/miami-building-missing-dead.html,470873,103,text/html
nytimes.com/2021/06/10/us/politics/ilhan-omar-israel.html,315165,133,text/html
nytimes.com/2018/11/13/dining/misi-restaurant-review.html,425279,126,text/html
nytimes.com/2017/08/21/world/asia/afghanistan-troops-trump.html,369830,123,text/html
nytimes.com/2024/01/02/well/move/cheap-workouts-fitness-exercise.html,307820,143,text/html
nytimes.com/2016/08/18/magazine/anthony-weiner-says-his-wife-never-agreed-to-that-documentary.html,278757,110,text/html
nytimes.com/interactive/2022/07/06/us/comey-mccabe-irs-letters.html,238420,104,text/html
nytimes.com/2023/08/17/health/weight-loss-drugs-obesity-ozempic-wegovy.html,394002,132,text/html
nytimes.com/2018/10/16/dining/atomix-review-korean.html,420589,129,text/html
nytimes.com/2016/04/13/dining/i-sodi-restaurant-review.html,414107,123,text/html
nytimes.com/2021/07/03/us/florida-condo-collapse-steel-rebar.html,455730,117,text/html
nytimes.com/2020/08/30/opinion/hostage-trump-afghanistan-frerichs.html,267362,111,text/html
nytimes.com/article/best-restaurants-austin.html,476829,180,text/html
nytimes.com/2021/07/06/nyregion/eric-adams-wins.html,339989,134,text/html
nytimes.com/1988/07/21/us/khomeini-accepts-poison-of-ending-the-war-with-iraq-un-sending-mission.html,260128,107,text/html
nytimes.com/2019/05/20/us/politics/kamala-harris-gender-pay-gap.html,302804,111,text/html
nytimes.com/2021/06/27/us/miami-building-investigation-clues.html,446070,127,text/html
nytimes.com/2024/06/18/health/obesity-first-wegovy-zepbound-doctors.html,351336,127,text/html
nytimes.com/interactive/2021/08/26/world/asia/kabul-airport-map-explosions.html,266513,109,text/html
nytimes.com/2015/05/27/dining/restaurant-review-aquavit-in-midtown.html,423558,128,text/html
nytimes.com/2022/06/28/dining/zaab-zaab-review-isan-thai-food-nyc.html,399062,122,text/html
nytimes.com/2020/07/22/nyregion/michael-cohen-donald-trump-prison.html,288081,113,text/html
nytimes.com/2011/06/23/world/asia/23obama-afghanistan-speech-text.html,312789,107,text/html
nytimes.com/2023/06/17/well/move/exercise-heat-humidity.html,317037,127,text/html
nytimes.com/2021/08/28/us/afghanistan-refugees.html,334226,112,text/html
nytimes.com/2024/04/17/health/sleep-apnea-obesity-zepbound.html,309547,114,text/html
nytimes.com/2023/06/20/dining/okdongsik-korea-town-restaurant-review.html,344958,123,text/html
nytimes.com/2021/06/24/us/miami-surfside-building-collapse.html,357548,110,text/html
nytimes.com/2022/06/21/dining/la-pirana-lechonera-review-pete-wells.html,372180,120,text/html
nytimes.com/2021/09/13/us/politics/blinken-state-afghanistan-house.html,296514,113,text/html
nytimes.com/2012/11/02/world/middleeast/spotlight-returns-to-1979-iranian-hostage-taker.html,295822,110,text/html
nytimes.com/2019/03/26/us/politics/kamala-harris-teacher-pay.html,260417,106,text/html
nytimes.com/interactive/2023/dining/best-restaurants-america.html,775895,157,text/html
nytimes.com/2021/07/14/us/florida-condo-collapse-belongings.html,295583,115,text/html
nytimes.com/interactive/2016/09/14/dining/marian-burros-plum-torte-recipe-variations.html,135637,42,text/html
nytimes.com/2021/07/26/us/surfside-collapse-last-victim.html,344969,118,text/html
nytimes.com/2019/06/27/nyregion/pride-parade-first-new-york-lgbtq.html,342169,119,text/html
nytimes.com/es/2024/07/23/espanol/ozempic-medicamentos-adelgazar.html,295791,120,text/html
nytimes.com/2013/07/24/dining/reviews/restaurant-review-daniel-on-the-upper-east-side.html,419886,119,text/html
nytimes.com/2022/07/25/dining/kono-chinatown-review.html,464238,126,text/html
nytimes.com/2009/02/19/washington/19pentagon.html,237980,102,text/html
nytimes.com/2023/01/18/well/move/morning-exercise-tips.html,306011,127,text/html
nytimes.com/2015/08/26/us/politics/huma-abedin-clinton-emails.html,307330,124,text/html
nytimes.com/2015/01/01/us/mission-ends-but-sacrifices-are-not-over-for-us-soldiers.html,331065,109,text/html
nytimes.com/2021/08/25/us/politics/isis-terrorism-afghanistan-taliban.html,335687,128,text/html
nytimes.com/2024/05/24/well/ozempic-kidney-disease-semaglutide.html,298689,117,text/html
nytimes.com/2020/12/01/dining/ayat-review-palestinian-food.html,388116,126,text/html
nytimes.com/2015/10/07/dining/restaurant-review-wildair-on-the-lower-east-side.html,370824,122,text/html
nytimes.com/2019/03/19/science/bennu-ryugu-asteroids.html,332145,119,text/html
nytimes.com/2019/06/27/opinion/democratic-debate-2020-women.html,293242,117,text/html
nytimes.com/2021/07/04/us/south-florida-condo-maintenance-violations.html,593838,119,text/html
nytimes.com/interactive/2019/06/26/us/elections/debate-speaking-time.html,185024,42,text/html
nytimes.com/2012/01/15/magazine/the-bo-ssam-miracle.html,303387,113,text/html
nytimes.com/article/dc-best-restaurants.html,497141,184,text/html
nytimes.com/2021/06/05/us/politics/kamala-harris-president-2024.html,366379,131,text/html
nytimes.com/2020/03/03/dining/le-crocodile-review-pete-wells.html,433395,134,text/html
nytimes.com/2021/05/24/dining/forever-jerk-restaurant-review.html,430342,126,text/html
nytimes.com/2023/01/30/well/move/fitness-loss-exercise.html,326271,127,text/html
nytimes.com/2015/03/04/dining/restaurant-review-via-carota-in-the-west-village.html,427383,131,text/html
nytimes.com/2022/11/15/dining/yoshino-review-pete-wells-four-stars.html,391364,124,text/html
nytimes.com/2018/04/26/us/politics/ronny-jackson-nomination-withdrawn.html,314658,122,text/html
nytimes.com/2020/10/23/science/osiris-rex-asteroid.html,321044,114,text/html
nytimes.com/article/best-restaurants-boston.html,476880,190,text/html
nytimes.com/2019/09/23/dining/sheet-pan-chicken-recipe-alison-roman.html,304363,118,text/html
nytimes.com/2024/05/09/us/politics/kamala-harris-interview.html,343716,120,text/html
nytimes.com/2019/06/27/world/asia/afghanistan-education-girls.html,341949,110,text/html
nytimes.com/2021/04/21/us/politics/congress-police-reform.html,317395,123,text/html
nytimes.com/interactive/2021/dining/favorite-restaurant-list-america.html,481669,319,text/html
nytimes.com/2021/09/24/us/politics/view-kamala-harris.html,268840,104,text/html
nytimes.com/1994/01/30/magazine/a-simmer-of-hope.html,281675,112,text/html
nytimes.com/2020/12/05/science/japan-asteroid-hayabusa2-woomera.html,437062,126,text/html
nytimes.com/2020/07/08/books/review/mary-trump-book-takeaways.html,282039,123,text/html
nytimes.com/2024/01/16/dining/eulalie-restaurant-review.html,339222,124,text/html
nytimes.com/2020/07/13/us/politics/mary-trump-book.html,277533,109,text/html
nytimes.com/2022/06/08/us/politics/gun-violence-bill-uvalde-buffalo.html,391879,120,text/html
nytimes.com/2022/08/15/dining/kafana-restaurant-review-pete-wells.html,419910,128,text/html
nytimes.com/2019/02/24/world/asia/afghanistan-civilian-casualties.html,307589,127,text/html
nytimes.com/2022/12/21/well/move/winter-workout-snowshoeing.html,347928,118,text/html
nytimes.com/2020/10/21/science/nasa-osiris-rex.html,349415,110,text/html
nytimes.com/2024/09/16/dining/nyt-favorite-cooking-recipes-anniversary.html,282585,110,text/html
nytimes.com/2018/01/12/us/politics/trump-physical-exam.html,265197,111,text/html
nytimes.com/2019/11/29/us/politics/kamala-harris-2020.html,378870,127,text/html
nytimes.com/2019/07/23/dining/lancaster-pennsylvania-restaurants.html,422285,156,text/html
nytimes.com/2021/09/22/us/politics/police-reform-booker-scott.html,276935,112,text/html
nytimes.com/2019/06/26/us/politics/2020-democratic-debate-tonight.html,429528,128,text/html
nytimes.com/2024/09/10/us/politics/trump-economics-gas-tariffs-inflation.html,363247,128,text/html
nytimes.com/2018/12/03/science/osiris-rex-bennu-asteroid-arrival.html,374944,121,text/html
nytimes.com/2009/12/02/world/asia/02prexy.html,307881,114,text/html
nytimes.com/interactive/2021/03/04/well/move/quick-at-home-workout.html,310514,133,text/html
nytimes.com/2020/07/07/us/politics/mary-trump-book.html,291413,114,text/html
nytimes.com/2017/11/16/dining/abuqir-review-seafood-restaurant-queens.html,401075,122,text/html
nytimes.com/2016/02/10/dining/llama-inn-review.html,416585,120,text/html
nytimes.com/2019/06/27/sports/megan-rapinoe-trump-world-cup.html,304587,120,text/html
nytimes.com/2023/07/28/us/politics/biden-hunter-navy-joan-roberts-grandchild.html,289854,116,text/html
nytimes.com/interactive/2022/dining/best-restaurants-list-america.html,847956,292,text/html
nytimes.com/2024/08/07/well/move/activating-core-exercise-tips.html,314015,120,text/html
nytimes.com/2021/06/15/us/politics/harris-female-senators-dinner.html,268544,114,text/html
nytimes.com/2023/11/21/technology/binance-changpeng-zhao-pleads-guilty.html,407262,140,text/html
nytimes.com/2023/11/17/us/politics/nikki-haley-abortion-six-weeks.html,323050,119,text/html
nytimes.com/2021/06/08/world/americas/kamala-harris-immigration.html,311903,118,text/html
nytimes.com/article/best-seattle-restaurants.html,494737,193,text/html
nytimes.com/2019/08/06/dining/rezdora-review-pete-wells.html,420684,130,text/html
nytimes.com/es/2023/11/01/espanol/trump-biden-edad.html,313143,118,text/html
nytimes.com/interactive/2015/07/14/world/middleeast/reactions-to-iran-nuclear-deal.html,94509,43,text/html
nytimes.com/2020/07/23/us/politics/person-woman-man-camera-tv-trump.html,317333,123,text/html
nytimes.com/2017/06/20/dining/don-peppe-review-italian-american-restaurant-queens.html,411627,124,text/html
nytimes.com/2014/09/21/world/asia/afghan-presidential-election.html,281151,116,text/html
nytimes.com/2019/04/10/science/black-hole-picture.html,373808,121,text/html
nytimes.com/2023/11/29/well/move/exercise-kids-parents-family.html,322489,129,text/html
nytimes.com/2022/06/17/us/politics/senate-guns-boyfriend-loophole.html,300650,114,text/html
nytimes.com/interactive/2015/07/14/world/middleeast/iran-nuclear-deal-who-got-what-they-wanted.html,97484,32,text/html
nytimes.com/2019/06/26/opinion/democratic-debate-child-care.html,294411,121,text/html
nytimes.com/2023/10/28/us/politics/republican-jewish-coalition-israel.html,345721,115,text/html
nytimes.com/2013/04/24/dining/reviews/restaurant-review-randazzos-clam-bar-in-sheepshead-bay.html,399662,119,text/html
nytimes.com/article/best-restaurants-new-orleans.html,495110,192,text/html
nytimes.com/es/2021/06/14/espanol/kamala-harris-agenda.html,314014,126,text/html
nytimes.com/2016/11/02/dining/le-coucou-review.html,416843,125,text/html
nytimes.com/2020/06/23/us/politics/mary-trump-book-court.html,294872,117,text/html
nytimes.com/2019/06/17/world/middleeast/iran-nuclear-deal-compliance.html,430799,132,text/html
nytimes.com/2023/04/20/t-magazine/female-artists-mentors.html,553157,166,text/html
nytimes.com/2024/09/23/dining/keith-lee-food-critic.html,359408,138,text/html
nytimes.com/2021/06/07/us/politics/joe-manchin-west-virginia.html,310910,113,text/html
nytimes.com/2022/07/07/well/mind/ecotherapy-mental-health-diversity.html,378364,128,text/html
nytimes.com/es/2024/08/13/espanol/ozempic-bajar-peso.html,292311,120,text/html
nytimes.com/1979/04/01/archives/beauford-delaney-painter-dies-portraitist-of-the-famous-was-77.html,243671,101,text/html
nytimes.com/es/2024/08/28/espanol/negocios/pavel-durov-telegram-acusado.html,291862,122,text/html
nytimes.com/2017/06/22/dining/queens-night-market-review.html,447237,122,text/html
nytimes.com/2018/01/24/business/china-debt-liu-he.html,272046,115,text/html
nytimes.com/article/best-restaurants-chicago.html,499480,194,text/html
nytimes.com/2018/06/28/business/china-stock-market-economy-currency.html,287302,116,text/html
nytimes.com/2021/06/08/us/politics/texas-voter-registration-democrats.html,278044,112,text/html
nytimes.com/2014/12/03/technology/once-celebrated-in-russia-programmer-pavel-durov-chooses-exile.html,310533,127,text/html
nytimes.com/2023/04/11/dining/restaurant-review-marcus-samuelsson-hav-and-mar.html,353237,128,text/html
nytimes.com/es/2024/09/26/espanol/estados-unidos/elecciones-2024-harris-encuestas.html,852720,163,text/html
nytimes.com/2024/03/24/health/ozempic-wegovy-forever-drugs.html,341769,122,text/html
nytimes.com/2023/10/05/well/live/wegovy-shortage-ozempic-fda.html,289588,118,text/html
nytimes.com/2022/08/30/dining/chip-wade-union-square-hospitality-group.html,341440,148,text/html
nytimes.com/2021/05/20/us/politics/democrats-voting-rights-bill.html,266025,111,text/html
nytimes.com/2023/06/02/well/move/martinus-evans-slow-af-run-club.html,337277,114,text/html
nytimes.com/2024/02/09/upshot/biden-age-presidency.html,356814,125,text/html
nytimes.com/2020/09/14/us/immigrants-temporary-protected-status.html,318379,110,text/html
nytimes.com/2024/08/16/upshot/polls-trump-harris.html,352619,120,text/html
nytimes.com/2024/08/28/technology/durov-telegram-liability-platforms.html,323520,131,text/html
nytimes.com/2012/04/02/us/trayvon-martin-shooting-prompts-a-review-of-ideals.html,386651,113,text/html
nytimes.com/2018/01/18/business/china-gdp-economy-growth.html,401407,120,text/html
nytimes.com/2018/07/17/dining/una-pizza-napoletana-review.html,412983,126,text/html
nytimes.com/2023/06/25/arts/music/meredith-monk-80-indras-net.html,311630,116,text/html
nytimes.com/2015/02/05/nyregion/man-behind-silk-road-website-is-convicted-on-all-counts.html,263343,111,text/html
nytimes.com/2023/07/11/dining/hainan-chicken-house-restaurant-sunset-park-review-pete-wells.html,337301,118,text/html
nytimes.com/interactive/2024/09/20/upshot/flashback.html,131302,11,text/html
nytimes.com/2016/01/08/business/dealbook/china-shanghai-stocks-fall.html,388159,121,text/html
nytimes.com/2017/11/20/us/haitians-temporary-status.html,297781,113,text/html
nytimes.com/2016/10/20/us/politics/third-debate-transcript.html,667822,116,text/html
nytimes.com/2021/11/03/us/politics/school-republican-campaign-issue.html,378936,126,text/html
nytimes.com/2024/02/28/us/politics/biden-health-physical.html,304723,115,text/html
nytimes.com/1982/06/19/us/voting-rights-act-renewed-in-senate-by-margin-of-85-8.html,253196,103,text/html
nytimes.com/2023/05/26/well/move/exercise-workout-motivation-brain.html,297427,123,text/html
nytimes.com/2023/06/21/well/eat/ozempic-food-noise.html,307559,121,text/html
nytimes.com/2021/05/26/us/politics/john-warner-genteel-senator-from-virginia-dies-at-94.html,301158,113,text/html
nytimes.com/1994/08/23/obituaries/danitra-vance-35-an-actress-worked-at-shakespeare-festival.html,239607,104,text/html
nytimes.com/2021/04/26/world/americas/venezuela-terrorist-colombia-eln.html,395884,114,text/html
nytimes.com/interactive/2015/03/31/world/middleeast/simple-guide-nuclear-talks-iran-us.html,127721,32,text/html
nytimes.com/2018/02/23/business/economy/black-unemployment.html,349989,112,text/html
nytimes.com/2015/07/07/upshot/how-to-make-sense-of-chinas-plummeting-stock-market.html,352070,116,text/html
nytimes.com/2023/02/07/dining/le-bernardin-restaurant-review-pete-wells.html,375373,129,text/html
nytimes.com/2010/01/16/world/americas/16immig.html,291042,112,text/html
nytimes.com/2022/03/27/us/politics/peter-navarro-dan-scavino-contempt.html,280772,118,text/html
nytimes.com/2024/06/16/obituaries/james-kent-dead.html,299983,117,text/html
nytimes.com/interactive/2024/04/04/us/health-trump-letter.html,233211,104,text/html
nytimes.com/1986/03/20/us/senator-urges-withdrawal-of-judicial-nomination.html,254842,106,text/html
nytimes.com/2017/11/16/us/roy-moore-alabama-coverage.html,343682,138,text/html
nytimes.com/2023/02/24/well/eat/ozempic-side-effects-alcohol.html,297105,113,text/html
nytimes.com/2018/01/03/us/politics/trump-statement-steve-bannon.html,250227,102,text/html
nytimes.com/2023/04/17/well/move/yoga-benefits.html,332526,128,text/html
